Date,Fixture,Season,League,Market,MatchRating,Fair Odds,Available Odds,Value Rating,Result,P/L
2022-05-14,Guingamp vs Le Havre,2021_22,ligue2,Draw,4,3.35,3.74,✅ Fair,loss,-1.0
2022-05-14,Paris FC vs Grenoble,2021_22,ligue2,Draw,-3,3.38,3.87,✅ Fair,loss,-1.0
2022-05-14,Paris FC vs Grenoble,2021_22,ligue2,Away,-3,4.73,4.97,✅ Fair,loss,-1.0
2022-05-14,Quevilly Rouen vs Dunkerque,2021_22,ligue2,Draw,7,3.0,3.61,✅ Good,loss,-1.0
2022-05-14,Sochaux vs Dijon,2021_22,ligue2,Draw,7,3.0,3.95,✅ Good,win,2.95
2022-05-14,Rodez vs Caen,2021_22,ligue2,Draw,-4,2.76,3.34,✅ Good,loss,-1.0
2022-05-14,Niort vs Valenciennes,2021_22,ligue2,Draw,2,2.7,3.27,✅ Good,loss,-1.0
2022-07-30,Metz vs Amiens,2022_23,ligue2,Home,10,1.8,1.86,✅ Fair,win,0.86
2022-07-30,Bordeaux vs Valenciennes,2022_23,ligue2,Home,8,2.2,2.57,✅ Good,loss,-1.0
2022-07-30,Bordeaux vs Valenciennes,2022_23,ligue2,Draw,8,3.0,3.12,✅ Fair,win,2.12
2022-07-30,Quevilly Rouen vs Rodez,2022_23,ligue2,Home,-3,2.38,2.64,✅ Fair,loss,-1.0
2022-07-30,Nimes vs Caen,2022_23,ligue2,Draw,1,3.19,3.23,✅ Fair,loss,-1.0
2022-07-30,Guingamp vs Pau FC,2022_23,ligue2,Draw,13,2.33,3.62,✅ Excellent,loss,-1.0
2022-07-30,Le Havre vs Grenoble,2022_23,ligue2,Away,-6,3.0,3.37,✅ Fair,loss,-1.0
2022-07-30,Bastia vs Laval,2022_23,ligue2,Home,6,1.5,2.07,✅ Excellent,loss,-1.0
2022-07-30,Annecy vs Niort,2022_23,ligue2,Home,-3,2.38,2.43,✅ Fair,loss,-1.0
2022-07-30,Dijon vs St Etienne,2022_23,ligue2,Draw,-9,2.75,3.16,✅ Fair,loss,-1.0
2022-08-01,Sochaux vs Paris FC,2022_23,ligue2,Away,-1,3.13,3.6,✅ Fair,loss,-1.0
2022-08-06,Niort vs Bastia,2022_23,ligue2,Home,-3,2.38,2.51,✅ Fair,loss,-1.0
2022-08-06,Pau FC vs Dijon,2022_23,ligue2,Away,-7,2.23,2.7,✅ Good,loss,-1.0
2022-08-06,Valenciennes vs Le Havre,2022_23,ligue2,Away,1,2.91,3.41,✅ Good,loss,-1.0
2022-08-06,Rodez vs Bordeaux,2022_23,ligue2,Home,-2,1.9,2.11,✅ Fair,loss,-1.0
2022-08-06,Rodez vs Bordeaux,2022_23,ligue2,Draw,-2,3.17,3.17,✅ Fair,loss,-1.0
2022-08-06,Laval vs Guingamp,2022_23,ligue2,Draw,-14,2.0,2.97,✅ Excellent,loss,-1.0
2022-08-06,St Etienne vs Nimes,2022_23,ligue2,Draw,4,3.38,3.6,✅ Fair,win,2.6
2022-08-06,Paris FC vs Quevilly Rouen,2022_23,ligue2,Draw,2,3.22,3.38,✅ Fair,loss,-1.0
2022-08-06,Paris FC vs Quevilly Rouen,2022_23,ligue2,Away,2,3.62,5.26,✅ Good,loss,-1.0
2022-08-06,Amiens vs Annecy,2022_23,ligue2,Away,-1,3.13,3.31,✅ Fair,loss,-1.0
2022-08-06,Grenoble vs Sochaux,2022_23,ligue2,Home,1,2.91,3.68,✅ Good,win,2.68
2022-08-08,Caen vs Metz,2022_23,ligue2,Draw,-8,2.3,3.1,✅ Good,loss,-1.0
2022-08-08,Caen vs Metz,2022_23,ligue2,Away,-8,2.3,2.67,✅ Good,loss,-1.0
2022-08-13,Metz vs Valenciennes,2022_23,ligue2,Draw,3,2.22,3.25,✅ Excellent,loss,-1.0
2022-08-13,Nimes vs Rodez,2022_23,ligue2,Away,-1,3.13,3.47,✅ Fair,loss,-1.0
2022-08-13,Sochaux vs Amiens,2022_23,ligue2,Home,4,1.87,1.93,✅ Fair,loss,-1.0
2022-08-13,Guingamp vs Paris FC,2022_23,ligue2,Home,6,1.5,2.47,✅ Excellent,loss,-1.0
2022-08-13,Bordeaux vs Niort,2022_23,ligue2,Home,14,1.67,1.82,✅ Fair,win,0.82
2022-08-13,Bastia vs Grenoble,2022_23,ligue2,Away,2,3.62,3.78,✅ Fair,loss,-1.0
2022-08-13,Le Havre vs Pau FC,2022_23,ligue2,Home,-2,1.9,2.1,✅ Fair,loss,-1.0
2022-08-13,Le Havre vs Pau FC,2022_23,ligue2,Draw,-2,3.17,3.21,✅ Fair,win,2.21
2022-08-15,Quevilly Rouen vs St Etienne,2022_23,ligue2,Home,-2,1.9,3.73,✅ Excellent,loss,-1.0
2022-08-15,Quevilly Rouen vs St Etienne,2022_23,ligue2,Draw,-2,3.17,3.22,✅ Fair,win,2.22
2022-08-20,Caen vs Guingamp,2022_23,ligue2,Draw,-8,2.3,3.07,✅ Good,loss,-1.0
2022-08-20,Caen vs Guingamp,2022_23,ligue2,Away,-8,2.3,3.17,✅ Good,loss,-1.0
2022-08-20,St Etienne vs Le Havre,2022_23,ligue2,Home,6,1.5,1.91,✅ Excellent,loss,-1.0
2022-08-20,Amiens vs Bastia,2022_23,ligue2,Away,-7,2.23,3.1,✅ Good,loss,-1.0
2022-08-20,Dijon vs Nimes,2022_23,ligue2,Draw,3,2.22,3.38,✅ Excellent,loss,-1.0
2022-08-20,Laval vs Metz,2022_23,ligue2,Draw,-8,2.3,3.13,✅ Good,win,2.13
2022-08-20,Laval vs Metz,2022_23,ligue2,Away,-8,2.3,2.56,✅ Fair,loss,-1.0
2022-08-20,Pau FC vs Sochaux,2022_23,ligue2,Home,0,2.19,3.37,✅ Excellent,loss,-1.0
2022-08-20,Rodez vs Annecy,2022_23,ligue2,Home,6,1.5,2.41,✅ Excellent,loss,-1.0
2022-08-20,Niort vs Paris FC,2022_23,ligue2,Home,-10,2.12,3.37,✅ Excellent,win,2.37
2022-08-20,Valenciennes vs Quevilly Rouen,2022_23,ligue2,Draw,3,2.22,3.06,✅ Good,win,2.06
2022-08-22,Grenoble vs Bordeaux,2022_23,ligue2,Away,-11,2.0,2.42,✅ Good,loss,-1.0
2022-08-27,Sochaux vs Niort,2022_23,ligue2,Draw,3,2.22,3.49,✅ Excellent,loss,-1.0
2022-08-27,Sochaux vs Niort,2022_23,ligue2,Away,3,4.62,4.87,✅ Fair,loss,-1.0
2022-08-27,Valenciennes vs St Etienne,2022_23,ligue2,Home,6,1.5,2.7,✅ Excellent,loss,-1.0
2022-08-27,Paris FC vs Caen,2022_23,ligue2,Home,-2,1.9,2.27,✅ Good,loss,-1.0
2022-08-27,Paris FC vs Caen,2022_23,ligue2,Draw,-2,3.17,3.25,✅ Fair,win,2.25
2022-08-27,Nimes vs Laval,2022_23,ligue2,Draw,-4,2.58,3.06,✅ Good,loss,-1.0
2022-08-27,Bastia vs Rodez,2022_23,ligue2,Home,4,1.87,1.99,✅ Fair,loss,-1.0
2022-08-27,Le Havre vs Amiens,2022_23,ligue2,Home,4,1.87,2.19,✅ Good,loss,-1.0
2022-08-27,Quevilly Rouen vs Pau FC,2022_23,ligue2,Home,5,2.04,2.18,✅ Fair,win,1.18
2022-08-27,Metz vs Dijon,2022_23,ligue2,Draw,3,2.22,3.28,✅ Excellent,loss,-1.0
2022-08-27,Annecy vs Grenoble,2022_23,ligue2,Away,-1,3.13,3.2,✅ Fair,loss,-1.0
2022-08-27,Bordeaux vs Guingamp,2022_23,ligue2,Draw,1,3.19,3.2,✅ Fair,loss,-1.0
2022-08-27,Bordeaux vs Guingamp,2022_23,ligue2,Away,1,2.91,3.02,✅ Fair,win,2.02
2022-08-30,St Etienne vs Bastia,2022_23,ligue2,Draw,-8,2.3,3.12,✅ Good,loss,-1.0
2022-08-30,St Etienne vs Bastia,2022_23,ligue2,Away,-8,2.3,3.17,✅ Good,loss,-1.0
2022-08-30,Amiens vs Paris FC,2022_23,ligue2,Home,-2,1.9,2.69,✅ Excellent,loss,-1.0
2022-08-30,Rodez vs Metz,2022_23,ligue2,Draw,-4,2.58,3.07,✅ Good,loss,-1.0
2022-08-30,Laval vs Le Havre,2022_23,ligue2,Draw,-4,2.58,3.1,✅ Good,loss,-1.0
2022-08-30,Grenoble vs Nimes,2022_23,ligue2,Home,-2,1.9,2.31,✅ Good,win,1.31
2022-08-30,Dijon vs Annecy,2022_23,ligue2,Draw,7,3.1,3.27,✅ Fair,loss,-1.0
2022-08-30,Bordeaux vs Quevilly Rouen,2022_23,ligue2,Draw,2,3.22,3.23,✅ Fair,loss,-1.0
2022-08-30,Bordeaux vs Quevilly Rouen,2022_23,ligue2,Away,2,3.62,3.65,✅ Fair,loss,-1.0
2022-08-30,Guingamp vs Sochaux,2022_23,ligue2,Home,0,2.19,2.57,✅ Good,loss,-1.0
2022-08-30,Guingamp vs Sochaux,2022_23,ligue2,Away,0,2.83,2.93,✅ Fair,win,1.93
2022-08-30,Caen vs Pau FC,2022_23,ligue2,Away,10,4.5,5.92,✅ Good,loss,-1.0
2022-09-02,Bastia vs Dijon,2022_23,ligue2,Away,-6,3.0,3.12,✅ Fair,loss,-1.0
2022-09-02,Sochaux vs Laval,2022_23,ligue2,Home,6,1.5,1.95,✅ Excellent,win,0.95
2022-09-02,Valenciennes vs Nimes,2022_23,ligue2,Away,1,2.91,3.41,✅ Good,loss,-1.0
2022-09-02,Metz vs Annecy,2022_23,ligue2,Draw,7,3.1,3.57,✅ Fair,win,2.57
2022-09-03,Paris FC vs Bordeaux,2022_23,ligue2,Away,-7,2.23,3.58,✅ Excellent,win,2.58
2022-09-05,Pau FC vs St Etienne,2022_23,ligue2,Home,-6,2.75,3.06,✅ Fair,loss,-1.0
2022-09-10,Grenoble vs Paris FC,2022_23,ligue2,Home,0,2.19,3.01,✅ Good,loss,-1.0
2022-09-10,Annecy vs Quevilly Rouen,2022_23,ligue2,Home,4,1.87,2.21,✅ Good,win,1.21
2022-09-10,Caen vs Amiens,2022_23,ligue2,Home,-2,1.9,1.97,✅ Fair,win,0.97
2022-09-10,Caen vs Amiens,2022_23,ligue2,Draw,-2,3.17,3.29,✅ Fair,loss,-1.0
2022-09-10,Dijon vs Sochaux,2022_23,ligue2,Draw,-9,2.75,3.07,✅ Fair,loss,-1.0
2022-09-10,Niort vs Le Havre,2022_23,ligue2,Home,-15,2.5,2.98,✅ Good,loss,-1.0
2022-09-10,Niort vs Le Havre,2022_23,ligue2,Draw,-15,1.67,3.11,✅ Excellent,loss,-1.0
2022-09-10,St Etienne vs Bordeaux,2022_23,ligue2,Home,-10,2.12,2.16,✅ Fair,win,1.16
2022-09-10,St Etienne vs Bordeaux,2022_23,ligue2,Away,-10,2.83,3.37,✅ Good,loss,-1.0
2022-09-10,Laval vs Pau FC,2022_23,ligue2,Home,-2,1.9,1.95,✅ Fair,loss,-1.0
2022-09-10,Laval vs Pau FC,2022_23,ligue2,Draw,-2,3.17,3.28,✅ Fair,loss,-1.0
2022-09-12,Metz vs Guingamp,2022_23,ligue2,Draw,1,3.19,3.24,✅ Fair,loss,-1.0
2022-09-12,Metz vs Guingamp,2022_23,ligue2,Away,1,2.91,3.51,✅ Good,win,2.51
2022-09-17,Pau FC vs Valenciennes,2022_23,ligue2,Home,-3,2.38,2.57,✅ Fair,win,1.57
2022-09-17,Amiens vs Niort,2022_23,ligue2,Draw,7,3.1,3.36,✅ Fair,loss,-1.0
2022-09-17,Sochaux vs Nimes,2022_23,ligue2,Away,12,3.33,5.69,✅ Excellent,loss,-1.0
2022-09-17,Guingamp vs St Etienne,2022_23,ligue2,Home,0,2.19,2.28,✅ Fair,win,1.28
2022-09-17,Guingamp vs St Etienne,2022_23,ligue2,Away,0,2.83,3.09,✅ Fair,loss,-1.0
2022-09-17,Bordeaux vs Dijon,2022_23,ligue2,Home,7,1.94,2.0,✅ Fair,win,1.0
2022-09-17,Bordeaux vs Dijon,2022_23,ligue2,Draw,7,3.1,3.37,✅ Fair,loss,-1.0
2022-09-17,Grenoble vs Caen,2022_23,ligue2,Draw,-8,2.3,3.05,✅ Good,loss,-1.0
2022-09-17,Grenoble vs Caen,2022_23,ligue2,Away,-8,2.3,2.31,✅ Fair,loss,-1.0
2022-09-17,Paris FC vs Rodez,2022_23,ligue2,Draw,3,2.22,3.45,✅ Excellent,loss,-1.0
2022-09-17,Paris FC vs Rodez,2022_23,ligue2,Away,3,4.62,4.83,✅ Fair,win,3.83
2022-09-17,Le Havre vs Annecy,2022_23,ligue2,Draw,8,3.0,3.33,✅ Fair,loss,-1.0
2022-10-01,Caen vs Quevilly Rouen,2022_23,ligue2,Home,9,1.55,1.72,✅ Good,loss,-1.0
2022-10-01,Metz vs Pau FC,2022_23,ligue2,Away,0,2.83,5.88,✅ Excellent,loss,-1.0
2022-10-01,Annecy vs Bastia,2022_23,ligue2,Home,8,2.2,2.7,✅ Good,loss,-1.0
2022-10-01,Annecy vs Bastia,2022_23,ligue2,Draw,8,3.0,3.0,✅ Fair,loss,-1.0
2022-10-01,Niort vs Guingamp,2022_23,ligue2,Draw,-8,2.3,3.23,✅ Good,win,2.23
2022-10-01,Rodez vs Amiens,2022_23,ligue2,Away,-5,2.12,2.58,✅ Good,win,1.58
2022-10-01,St Etienne vs Grenoble,2022_23,ligue2,Away,0,2.83,4.2,✅ Good,loss,-1.0
2022-10-01,Nimes vs Paris FC,2022_23,ligue2,Home,-1,2.57,3.23,✅ Good,loss,-1.0
2022-10-01,Valenciennes vs Sochaux,2022_23,ligue2,Draw,-13,2.5,3.07,✅ Good,loss,-1.0
2022-10-03,Laval vs Bordeaux,2022_23,ligue2,Draw,-9,2.75,3.22,✅ Good,loss,-1.0
2022-10-04,Guingamp vs Rodez,2022_23,ligue2,Draw,2,3.22,3.36,✅ Fair,win,2.36
2022-10-04,Guingamp vs Rodez,2022_23,ligue2,Away,2,3.62,4.43,✅ Good,loss,-1.0
2022-10-08,Quevilly Rouen vs Nimes,2022_23,ligue2,Away,-1,3.13,3.14,✅ Fair,loss,-1.0
2022-10-08,Paris FC vs Valenciennes,2022_23,ligue2,Draw,-3,3.45,3.55,✅ Fair,loss,-1.0
2022-10-08,Paris FC vs Valenciennes,2022_23,ligue2,Away,-3,3.45,4.48,✅ Good,win,3.48
2022-10-08,Amiens vs Dijon,2022_23,ligue2,Draw,8,3.0,3.29,✅ Fair,loss,-1.0
2022-10-08,Bordeaux vs Metz,2022_23,ligue2,Home,6,1.5,2.28,✅ Excellent,win,1.28
2022-10-08,Grenoble vs Laval,2022_23,ligue2,Home,6,1.5,2.37,✅ Excellent,win,1.37
2022-10-08,Le Havre vs Bastia,2022_23,ligue2,Home,9,1.55,2.03,✅ Excellent,win,1.03
2022-10-08,Caen vs Niort,2022_23,ligue2,Draw,7,3.1,3.68,✅ Good,loss,-1.0
2022-10-08,Guingamp vs Annecy,2022_23,ligue2,Away,5,3.77,4.37,✅ Fair,win,3.37
2022-10-08,Pau FC vs Rodez,2022_23,ligue2,Away,1,2.91,2.97,✅ Fair,loss,-1.0
2022-10-10,Sochaux vs St Etienne,2022_23,ligue2,Home,4,1.87,1.98,✅ Fair,win,0.98
2022-10-15,Niort vs Grenoble,2022_23,ligue2,Away,-7,2.23,3.02,✅ Good,win,2.02
2022-10-15,Valenciennes vs Guingamp,2022_23,ligue2,Home,4,1.87,2.8,✅ Excellent,win,1.8
2022-10-15,Rodez vs Le Havre,2022_23,ligue2,Home,-12,2.6,3.8,✅ Good,loss,-1.0
2022-10-15,Laval vs Caen,2022_23,ligue2,Home,-6,2.75,3.01,✅ Fair,win,2.01
2022-10-15,Metz vs Sochaux,2022_23,ligue2,Home,-10,2.12,2.64,✅ Good,loss,-1.0
2022-10-15,St Etienne vs Paris FC,2022_23,ligue2,Home,7,1.94,2.26,✅ Good,loss,-1.0
2022-10-15,St Etienne vs Paris FC,2022_23,ligue2,Draw,7,3.1,3.25,✅ Fair,loss,-1.0
2022-10-15,Dijon vs Quevilly Rouen,2022_23,ligue2,Away,-3,3.45,3.57,✅ Fair,loss,-1.0
2022-10-15,Nimes vs Amiens,2022_23,ligue2,Away,-11,2.0,2.41,✅ Good,loss,-1.0
2022-10-17,Bastia vs Bordeaux,2022_23,ligue2,Home,-12,2.6,2.89,✅ Fair,loss,-1.0
2022-10-22,Grenoble vs Valenciennes,2022_23,ligue2,Home,0,2.19,2.37,✅ Fair,win,1.37
2022-10-22,Grenoble vs Valenciennes,2022_23,ligue2,Away,0,2.83,3.18,✅ Fair,loss,-1.0
2022-10-22,Amiens vs St Etienne,2022_23,ligue2,Home,4,1.87,2.48,✅ Good,loss,-1.0
2022-10-22,Bordeaux vs Annecy,2022_23,ligue2,Away,5,3.77,4.98,✅ Good,loss,-1.0
2022-10-22,Caen vs Rodez,2022_23,ligue2,Draw,-4,2.58,3.47,✅ Good,loss,-1.0
2022-10-22,Caen vs Rodez,2022_23,ligue2,Away,-4,2.95,5.01,✅ Excellent,loss,-1.0
2022-10-22,Guingamp vs Bastia,2022_23,ligue2,Home,-2,1.9,2.22,✅ Good,loss,-1.0
2022-10-22,Paris FC vs Laval,2022_23,ligue2,Away,0,2.83,4.19,✅ Good,loss,-1.0
2022-10-22,Pau FC vs Nimes,2022_23,ligue2,Home,7,1.94,2.22,✅ Good,win,1.22
2022-10-22,Pau FC vs Nimes,2022_23,ligue2,Draw,7,3.1,3.21,✅ Fair,loss,-1.0
2022-10-22,Sochaux vs Quevilly Rouen,2022_23,ligue2,Draw,7,3.1,3.6,✅ Fair,win,2.6
2022-10-22,Niort vs Dijon,2022_23,ligue2,Home,-3,2.38,2.72,✅ Fair,win,1.72
2022-10-24,Le Havre vs Metz,2022_23,ligue2,Home,12,1.67,1.98,✅ Good,win,0.98
2022-10-24,Le Havre vs Metz,2022_23,ligue2,Away,12,3.33,3.73,✅ Fair,loss,-1.0
2022-11-05,Laval vs Niort,2022_23,ligue2,Home,10,1.8,1.9,✅ Fair,win,0.9
2022-11-05,Annecy vs Sochaux,2022_23,ligue2,Home,-6,2.75,3.67,✅ Good,win,2.67
2022-11-05,Rodez vs Grenoble,2022_23,ligue2,Away,-7,2.23,3.14,✅ Good,win,2.14
2022-11-05,Pau FC vs Amiens,2022_23,ligue2,Home,4,1.87,2.78,✅ Excellent,win,1.78
2022-11-05,Bastia vs Paris FC,2022_23,ligue2,Home,-2,1.9,2.56,✅ Good,loss,-1.0
2022-11-05,Valenciennes vs Caen,2022_23,ligue2,Home,2,2.42,3.19,✅ Good,loss,-1.0
2022-11-05,Quevilly Rouen vs Le Havre,2022_23,ligue2,Draw,-8,2.3,3.21,✅ Good,loss,-1.0
2022-11-07,Metz vs St Etienne,2022_23,ligue2,Draw,-6,3.3,3.35,✅ Fair,loss,-1.0
2022-11-07,Metz vs St Etienne,2022_23,ligue2,Away,-6,3.0,3.19,✅ Fair,loss,-1.0
2022-11-12,St Etienne vs Rodez,2022_23,ligue2,Away,0,2.83,5.91,✅ Excellent,win,4.91
2022-11-12,Sochaux vs Bastia,2022_23,ligue2,Draw,2,3.22,3.28,✅ Fair,loss,-1.0
2022-11-12,Sochaux vs Bastia,2022_23,ligue2,Away,2,3.62,3.95,✅ Fair,loss,-1.0
2022-11-12,Niort vs Nimes,2022_23,ligue2,Draw,-4,2.58,3.14,✅ Good,win,2.14
2022-11-12,Laval vs Valenciennes,2022_23,ligue2,Home,4,1.87,2.11,✅ Good,win,1.11
2022-11-12,Paris FC vs Metz,2022_23,ligue2,Home,5,2.04,2.21,✅ Fair,loss,-1.0
2022-11-12,Grenoble vs Dijon,2022_23,ligue2,Home,10,1.8,2.56,✅ Excellent,loss,-1.0
2022-11-12,Amiens vs Quevilly Rouen,2022_23,ligue2,Draw,1,3.19,3.3,✅ Fair,loss,-1.0
2022-11-12,Amiens vs Quevilly Rouen,2022_23,ligue2,Away,1,2.91,4.42,✅ Excellent,win,3.42
2022-11-12,Caen vs Annecy,2022_23,ligue2,Away,-1,3.13,4.54,✅ Good,loss,-1.0
2022-11-12,Bordeaux vs Pau FC,2022_23,ligue2,Away,0,2.83,5.25,✅ Excellent,loss,-1.0
2022-11-12,Guingamp vs Le Havre,2022_23,ligue2,Draw,-13,2.5,3.02,✅ Good,loss,-1.0
2022-11-12,Guingamp vs Le Havre,2022_23,ligue2,Away,-13,2.5,2.57,✅ Fair,win,1.57
2022-12-26,Pau FC vs Paris FC,2022_23,ligue2,Home,3,3.0,3.25,✅ Fair,loss,-1.0
2022-12-26,Pau FC vs Paris FC,2022_23,ligue2,Draw,3,2.22,3.02,✅ Good,loss,-1.0
2022-12-26,Valenciennes vs Amiens,2022_23,ligue2,Home,5,2.04,2.6,✅ Good,loss,-1.0
2022-12-26,Sochaux vs Rodez,2022_23,ligue2,Draw,1,3.19,3.84,✅ Good,loss,-1.0
2022-12-26,Sochaux vs Rodez,2022_23,ligue2,Away,1,2.91,5.66,✅ Excellent,loss,-1.0
2022-12-26,Quevilly Rouen vs Grenoble,2022_23,ligue2,Home,-2,1.9,2.52,✅ Good,win,1.52
2022-12-26,Metz vs Niort,2022_23,ligue2,Away,5,3.77,4.6,✅ Good,loss,-1.0
2022-12-26,Dijon vs Laval,2022_23,ligue2,Away,-6,3.0,3.18,✅ Fair,loss,-1.0
2022-12-26,Le Havre vs Bordeaux,2022_23,ligue2,Home,4,1.87,2.2,✅ Good,win,1.2
2022-12-26,Annecy vs St Etienne,2022_23,ligue2,Home,5,2.04,3.06,✅ Excellent,win,2.06
2022-12-26,Nimes vs Guingamp,2022_23,ligue2,Home,5,2.04,2.92,✅ Excellent,loss,-1.0
2022-12-26,Bastia vs Caen,2022_23,ligue2,Home,-1,2.57,2.89,✅ Fair,win,1.89
2022-12-30,Niort vs Pau FC,2022_23,ligue2,Away,-7,2.23,3.01,✅ Good,loss,-1.0
2022-12-30,Paris FC vs Le Havre,2022_23,ligue2,Draw,-8,2.3,2.94,✅ Good,win,1.94
2022-12-30,Paris FC vs Le Havre,2022_23,ligue2,Away,-8,2.3,2.66,✅ Good,loss,-1.0
2022-12-30,Bordeaux vs Sochaux,2022_23,ligue2,Away,-1,3.13,3.35,✅ Fair,loss,-1.0
2022-12-30,Laval vs Amiens,2022_23,ligue2,Home,5,2.04,2.7,✅ Good,loss,-1.0
2022-12-30,Rodez vs Dijon,2022_23,ligue2,Away,-5,2.12,2.39,✅ Fair,loss,-1.0
2022-12-30,Grenoble vs Metz,2022_23,ligue2,Home,4,1.87,2.71,✅ Excellent,loss,-1.0
2022-12-30,Bastia vs Valenciennes,2022_23,ligue2,Draw,-4,2.58,3.07,✅ Good,loss,-1.0
2022-12-30,Bastia vs Valenciennes,2022_23,ligue2,Away,-4,2.95,3.44,✅ Fair,loss,-1.0
2022-12-30,Guingamp vs Quevilly Rouen,2022_23,ligue2,Away,-10,2.83,3.87,✅ Good,win,2.87
2022-12-30,Annecy vs Nimes,2022_23,ligue2,Home,4,1.87,2.35,✅ Good,loss,-1.0
2022-12-30,St Etienne vs Caen,2022_23,ligue2,Draw,-4,2.58,3.18,✅ Good,win,2.18
2023-01-10,Valenciennes vs Annecy,2022_23,ligue2,Away,-1,3.13,3.35,✅ Fair,loss,-1.0
2023-01-10,St Etienne vs Laval,2022_23,ligue2,Away,-3,3.45,3.87,✅ Fair,loss,-1.0
2023-01-10,Quevilly Rouen vs Bastia,2022_23,ligue2,Home,5,2.04,2.33,✅ Good,loss,-1.0
2023-01-10,Nimes vs Metz,2022_23,ligue2,Home,-2,1.9,3.07,✅ Excellent,loss,-1.0
2023-01-10,Le Havre vs Sochaux,2022_23,ligue2,Home,5,2.04,2.16,✅ Fair,win,1.16
2023-01-10,Caen vs Bordeaux,2022_23,ligue2,Home,-3,2.38,2.45,✅ Fair,loss,-1.0
2023-01-10,Amiens vs Guingamp,2022_23,ligue2,Home,0,2.19,2.3,✅ Fair,loss,-1.0
2023-01-10,Amiens vs Guingamp,2022_23,ligue2,Away,0,2.83,3.26,✅ Fair,loss,-1.0
2023-01-10,Pau FC vs Grenoble,2022_23,ligue2,Home,0,2.19,2.42,✅ Fair,loss,-1.0
2023-01-10,Pau FC vs Grenoble,2022_23,ligue2,Away,0,2.83,3.18,✅ Fair,loss,-1.0
2023-01-10,Rodez vs Niort,2022_23,ligue2,Away,1,2.91,3.15,✅ Fair,loss,-1.0
2023-01-10,Paris FC vs Dijon,2022_23,ligue2,Home,-2,1.9,2.12,✅ Fair,win,1.12
2023-01-13,Dijon vs Valenciennes,2022_23,ligue2,Away,5,3.77,3.93,✅ Fair,loss,-1.0
2023-01-13,Bastia vs Pau FC,2022_23,ligue2,Away,0,2.83,3.78,✅ Good,loss,-1.0
2023-01-13,Bordeaux vs Amiens,2022_23,ligue2,Draw,1,3.19,3.34,✅ Fair,win,2.34
2023-01-13,Bordeaux vs Amiens,2022_23,ligue2,Away,1,2.91,4.04,✅ Good,loss,-1.0
2023-01-13,Metz vs Quevilly Rouen,2022_23,ligue2,Draw,1,3.19,3.34,✅ Fair,loss,-1.0
2023-01-13,Metz vs Quevilly Rouen,2022_23,ligue2,Away,1,2.91,3.93,✅ Good,loss,-1.0
2023-01-13,Laval vs Rodez,2022_23,ligue2,Away,-6,3.0,3.61,✅ Good,loss,-1.0
2023-01-13,Le Havre vs Nimes,2022_23,ligue2,Away,10,4.5,6.37,✅ Good,loss,-1.0
2023-01-13,Guingamp vs Grenoble,2022_23,ligue2,Away,-1,3.13,3.61,✅ Fair,win,2.61
2023-01-16,Niort vs St Etienne,2022_23,ligue2,Home,3,3.0,3.3,✅ Fair,loss,-1.0
2023-01-16,Niort vs St Etienne,2022_23,ligue2,Draw,3,2.22,3.2,✅ Excellent,loss,-1.0
2023-01-20,Sochaux vs Caen,2022_23,ligue2,Home,-2,1.9,2.41,✅ Good,loss,-1.0
2023-01-28,Dijon vs Bordeaux,2022_23,ligue2,Home,5,2.04,3.03,✅ Excellent,loss,-1.0
2023-01-28,St Etienne vs Sochaux,2022_23,ligue2,Away,0,2.83,3.29,✅ Fair,win,2.29
2023-01-28,Valenciennes vs Metz,2022_23,ligue2,Draw,-13,2.5,3.14,✅ Good,win,2.14
2023-01-28,Rodez vs Guingamp,2022_23,ligue2,Draw,3,2.22,3.04,✅ Good,loss,-1.0
2023-01-28,Quevilly Rouen vs Paris FC,2022_23,ligue2,Home,5,2.04,2.75,✅ Good,win,1.75
2023-01-28,Pau FC vs Annecy,2022_23,ligue2,Away,-6,3.0,3.05,✅ Fair,loss,-1.0
2023-01-28,Grenoble vs Bastia,2022_23,ligue2,Away,-1,3.13,3.17,✅ Fair,win,2.17
2023-01-28,Caen vs Laval,2022_23,ligue2,Away,5,3.77,5.15,✅ Good,loss,-1.0
2023-01-28,Nimes vs Niort,2022_23,ligue2,Draw,-4,2.58,3.19,✅ Good,loss,-1.0
2023-01-28,Nimes vs Niort,2022_23,ligue2,Away,-4,2.95,3.28,✅ Fair,loss,-1.0
2023-01-31,Annecy vs Caen,2022_23,ligue2,Home,3,3.0,3.36,✅ Fair,win,2.36
2023-01-31,Annecy vs Caen,2022_23,ligue2,Draw,3,2.22,3.01,✅ Good,loss,-1.0
2023-01-31,Bordeaux vs Le Havre,2022_23,ligue2,Home,-2,1.9,2.38,✅ Good,loss,-1.0
2023-01-31,Guingamp vs Nimes,2022_23,ligue2,Draw,2,3.22,3.31,✅ Fair,loss,-1.0
2023-01-31,Guingamp vs Nimes,2022_23,ligue2,Away,2,3.62,3.92,✅ Fair,win,2.92
2023-01-31,Grenoble vs Quevilly Rouen,2022_23,ligue2,Draw,-8,2.3,2.83,✅ Good,loss,-1.0
2023-01-31,Grenoble vs Quevilly Rouen,2022_23,ligue2,Away,-8,2.3,3.14,✅ Good,loss,-1.0
