Date,Fixture,Season,League,Market,MatchRating,Fair Odds,Available Odds,Value Rating,Result,P/L
2022-05-21,Paris SG vs Metz,2021_22,ligue1,Away,8,2.7,11.73,✅ Excellent,loss,-1.0
2022-05-21,Lorient vs Troyes,2021_22,ligue1,Away,-8,2.1,3.31,✅ Excellent,loss,-1.0
2022-05-21,Brest vs Bordeaux,2021_22,ligue1,Home,11,1.5,1.95,✅ Excellent,loss,-1.0
2022-05-21,Lens vs Monaco,2021_22,ligue1,Home,-4,3.06,3.29,✅ Fair,loss,-1.0
2022-05-21,Lens vs Monaco,2021_22,ligue1,Draw,-4,3.47,3.94,✅ Fair,win,2.94
2022-05-21,Clermont vs Lyon,2021_22,ligue1,Draw,-11,4.0,4.17,✅ Fair,loss,-1.0
2022-05-21,Clermont vs Lyon,2021_22,ligue1,Away,-11,1.71,1.83,✅ Fair,win,0.83
2022-05-21,Lille vs Rennes,2021_22,ligue1,Home,-9,4.0,4.14,✅ Fair,loss,-1.0
2022-05-21,Lille vs Rennes,2021_22,ligue1,Away,-9,1.71,1.8,✅ Fair,loss,-1.0
2022-05-21,Nantes vs St Etienne,2021_22,ligue1,Home,8,1.8,2.58,✅ Excellent,loss,-1.0
2022-05-21,Angers vs Montpellier,2021_22,ligue1,Home,7,1.4,2.02,✅ Excellent,win,1.02
2022-05-21,Reims vs Nice,2021_22,ligue1,Home,-1,2.48,4.04,✅ Excellent,loss,-1.0
2022-08-05,Lyon vs Ajaccio,2022_23,ligue1,Draw,12,5.0,5.35,✅ Fair,loss,-1.0
2022-08-06,Strasbourg vs Monaco,2022_23,ligue1,Away,-11,2.0,2.75,✅ Excellent,win,1.75
2022-08-06,Clermont vs Paris SG,2022_23,ligue1,Home,-14,5.0,10.06,✅ Excellent,loss,-1.0
2022-08-06,Clermont vs Paris SG,2022_23,ligue1,Draw,-14,2.5,6.53,✅ Excellent,loss,-1.0
2022-08-07,Rennes vs Lorient,2022_23,ligue1,Draw,15,3.5,5.25,✅ Good,loss,-1.0
2022-08-07,Rennes vs Lorient,2022_23,ligue1,Away,15,7.0,8.85,✅ Good,win,7.85
2022-08-07,Montpellier vs Troyes,2022_23,ligue1,Away,-11,2.0,3.35,✅ Excellent,loss,-1.0
2022-08-07,Lille vs Auxerre,2022_23,ligue1,Draw,4,3.89,3.93,✅ Fair,loss,-1.0
2022-08-07,Lille vs Auxerre,2022_23,ligue1,Away,4,2.92,4.73,✅ Excellent,loss,-1.0
2022-08-07,Marseille vs Reims,2022_23,ligue1,Draw,4,3.89,4.07,✅ Fair,loss,-1.0
2022-08-07,Marseille vs Reims,2022_23,ligue1,Away,4,2.92,6.05,✅ Excellent,loss,-1.0
2022-08-07,Angers vs Nantes,2022_23,ligue1,Away,-2,2.6,2.71,✅ Fair,loss,-1.0
2022-08-07,Toulouse vs Nice,2022_23,ligue1,Home,-12,1.89,2.84,✅ Excellent,loss,-1.0
2022-08-07,Lens vs Brest,2022_23,ligue1,Draw,6,3.53,4.43,✅ Good,loss,-1.0
2022-08-07,Lens vs Brest,2022_23,ligue1,Away,6,3.31,5.54,✅ Excellent,loss,-1.0
2022-08-12,Nantes vs Lille,2022_23,ligue1,Home,0,1.65,3.02,✅ Excellent,loss,-1.0
2022-08-13,Monaco vs Rennes,2022_23,ligue1,Draw,2,3.0,3.6,✅ Good,win,2.6
2022-08-14,Ajaccio vs Lens,2022_23,ligue1,Home,-10,2.5,3.16,✅ Good,loss,-1.0
2022-08-14,Ajaccio vs Lens,2022_23,ligue1,Away,-10,1.88,2.36,✅ Good,loss,-1.0
2022-08-14,Auxerre vs Angers,2022_23,ligue1,Away,-10,1.88,3.42,✅ Excellent,loss,-1.0
2022-08-14,Reims vs Clermont,2022_23,ligue1,Away,4,2.92,3.63,✅ Good,win,2.63
2022-08-14,Troyes vs Toulouse,2022_23,ligue1,Home,8,1.75,2.67,✅ Excellent,loss,-1.0
2022-08-14,Nice vs Strasbourg,2022_23,ligue1,Home,7,1.37,2.19,✅ Excellent,loss,-1.0
2022-08-14,Brest vs Marseille,2022_23,ligue1,Draw,-9,2.9,3.83,✅ Good,win,2.83
2022-08-19,Lyon vs Troyes,2022_23,ligue1,Away,11,4.5,9.54,✅ Excellent,loss,-1.0
2022-08-20,Marseille vs Nantes,2022_23,ligue1,Draw,5,2.87,4.16,✅ Good,loss,-1.0
2022-08-20,Marseille vs Nantes,2022_23,ligue1,Away,5,4.78,5.57,✅ Fair,loss,-1.0
2022-08-20,Monaco vs Lens,2022_23,ligue1,Draw,2,3.0,3.96,✅ Good,loss,-1.0
2022-08-20,Monaco vs Lens,2022_23,ligue1,Away,2,3.35,4.4,✅ Good,win,3.4
2022-08-21,Clermont vs Nice,2022_23,ligue1,Away,-8,1.64,2.08,✅ Good,loss,-1.0
2022-08-21,Strasbourg vs Reims,2022_23,ligue1,Draw,2,3.0,3.53,✅ Good,win,2.53
2022-08-21,Strasbourg vs Reims,2022_23,ligue1,Away,2,3.35,4.75,✅ Good,loss,-1.0
2022-08-21,Toulouse vs Lorient,2022_23,ligue1,Draw,3,2.75,3.49,✅ Good,win,2.49
2022-08-21,Rennes vs Ajaccio,2022_23,ligue1,Home,7,1.37,1.42,✅ Fair,win,0.42
2022-08-21,Rennes vs Ajaccio,2022_23,ligue1,Away,7,5.12,8.12,✅ Good,loss,-1.0
2022-08-21,Lille vs Paris SG,2022_23,ligue1,Away,-16,1.4,1.48,✅ Fair,win,0.48
2022-08-21,Montpellier vs Auxerre,2022_23,ligue1,Away,-2,2.6,3.42,✅ Good,win,2.42
2022-08-26,Ajaccio vs Lille,2022_23,ligue1,Home,-3,2.29,3.46,✅ Excellent,loss,-1.0
2022-08-27,Auxerre vs Strasbourg,2022_23,ligue1,Home,-2,3.0,3.59,✅ Good,win,2.59
2022-08-27,Lens vs Rennes,2022_23,ligue1,Home,6,2.41,2.54,✅ Fair,win,1.54
2022-08-28,Troyes vs Angers,2022_23,ligue1,Away,-11,2.0,2.93,✅ Excellent,loss,-1.0
2022-08-28,Nice vs Marseille,2022_23,ligue1,Draw,-9,2.9,3.46,✅ Good,loss,-1.0
2022-08-28,Nice vs Marseille,2022_23,ligue1,Away,-9,2.23,2.54,✅ Good,win,1.54
2022-08-28,Reims vs Lyon,2022_23,ligue1,Draw,-14,2.5,4.03,✅ Excellent,win,3.03
2022-08-28,Brest vs Montpellier,2022_23,ligue1,Draw,6,3.53,3.66,✅ Fair,loss,-1.0
2022-08-28,Brest vs Montpellier,2022_23,ligue1,Away,6,3.31,3.98,✅ Good,win,2.98
2022-08-28,Nantes vs Toulouse,2022_23,ligue1,Draw,2,3.0,3.35,✅ Fair,loss,-1.0
2022-08-28,Lorient vs Clermont,2022_23,ligue1,Home,0,1.65,2.06,✅ Good,win,1.06
2022-08-31,Rennes vs Brest,2022_23,ligue1,Away,11,4.5,6.33,✅ Good,loss,-1.0
2022-08-31,Marseille vs Clermont,2022_23,ligue1,Away,14,2.67,8.08,✅ Excellent,loss,-1.0
2022-08-31,Lens vs Lorient,2022_23,ligue1,Away,8,3.5,6.08,✅ Excellent,loss,-1.0
2022-08-31,Lille vs Nice,2022_23,ligue1,Draw,6,3.53,3.54,✅ Fair,loss,-1.0
2022-08-31,Lille vs Nice,2022_23,ligue1,Away,6,3.31,3.66,✅ Fair,win,2.66
2022-08-31,Montpellier vs Ajaccio,2022_23,ligue1,Away,4,2.92,3.63,✅ Good,loss,-1.0
2022-08-31,Monaco vs Troyes,2022_23,ligue1,Away,7,5.12,8.16,✅ Good,win,7.16
2022-08-31,Strasbourg vs Nantes,2022_23,ligue1,Draw,-5,3.29,3.63,✅ Fair,win,2.63
2022-08-31,Strasbourg vs Nantes,2022_23,ligue1,Away,-5,3.73,4.03,✅ Fair,loss,-1.0
2022-08-31,Lyon vs Auxerre,2022_23,ligue1,Away,8,3.5,9.42,✅ Excellent,loss,-1.0
2022-08-31,Angers vs Reims,2022_23,ligue1,Draw,2,3.0,3.27,✅ Fair,loss,-1.0
2022-09-03,Auxerre vs Marseille,2022_23,ligue1,Away,-15,1.25,1.71,✅ Excellent,win,0.71
2022-09-03,Lyon vs Angers,2022_23,ligue1,Away,11,4.5,9.35,✅ Excellent,loss,-1.0
2022-09-04,Ajaccio vs Lorient,2022_23,ligue1,Draw,-6,2.56,3.22,✅ Good,loss,-1.0
2022-09-04,Ajaccio vs Lorient,2022_23,ligue1,Away,-6,2.56,3.02,✅ Good,win,2.02
2022-09-04,Troyes vs Rennes,2022_23,ligue1,Home,-4,2.75,4.21,✅ Excellent,loss,-1.0
2022-09-04,Reims vs Lens,2022_23,ligue1,Home,-12,1.89,3.13,✅ Excellent,loss,-1.0
2022-09-04,Brest vs Strasbourg,2022_23,ligue1,Home,-4,2.75,2.83,✅ Fair,loss,-1.0
2022-09-04,Montpellier vs Lille,2022_23,ligue1,Home,6,2.41,3.29,✅ Good,loss,-1.0
2022-09-04,Montpellier vs Lille,2022_23,ligue1,Draw,6,3.53,3.68,✅ Fair,loss,-1.0
2022-09-04,Nice vs Monaco,2022_23,ligue1,Home,2,2.71,2.78,✅ Fair,loss,-1.0
2022-09-04,Nice vs Monaco,2022_23,ligue1,Draw,2,3.0,3.58,✅ Good,loss,-1.0
2022-09-07,Lorient vs Lyon,2022_23,ligue1,Home,-11,4.5,4.62,✅ Fair,win,3.62
2022-09-07,Lorient vs Lyon,2022_23,ligue1,Draw,-11,3.6,4.25,✅ Good,loss,-1.0
2022-09-09,Lens vs Troyes,2022_23,ligue1,Home,11,1.5,1.5,✅ Fair,win,0.5
2022-09-09,Lens vs Troyes,2022_23,ligue1,Away,11,4.5,6.21,✅ Good,loss,-1.0
2022-09-10,Marseille vs Lille,2022_23,ligue1,Home,10,1.7,1.98,✅ Good,win,0.98
2022-09-11,Monaco vs Lyon,2022_23,ligue1,Draw,-11,3.6,3.62,✅ Fair,loss,-1.0
2022-09-11,Monaco vs Lyon,2022_23,ligue1,Away,-11,2.0,2.7,✅ Good,loss,-1.0
2022-09-11,Strasbourg vs Clermont,2022_23,ligue1,Home,0,1.65,1.67,✅ Fair,loss,-1.0
2022-09-11,Strasbourg vs Clermont,2022_23,ligue1,Away,0,4.64,5.38,✅ Fair,loss,-1.0
2022-09-11,Ajaccio vs Nice,2022_23,ligue1,Home,-3,2.29,3.24,✅ Good,loss,-1.0
2022-09-11,Angers vs Montpellier,2022_23,ligue1,Away,-15,1.25,2.79,✅ Excellent,loss,-1.0
2022-09-11,Lorient vs Nantes,2022_23,ligue1,Away,4,2.92,3.68,✅ Good,loss,-1.0
2022-09-11,Toulouse vs Reims,2022_23,ligue1,Away,-1,2.54,3.16,✅ Good,loss,-1.0
2022-09-11,Rennes vs Auxerre,2022_23,ligue1,Draw,5,2.87,4.87,✅ Excellent,loss,-1.0
2022-09-11,Rennes vs Auxerre,2022_23,ligue1,Away,5,4.78,7.33,✅ Good,loss,-1.0
2022-09-16,Auxerre vs Lorient,2022_23,ligue1,Away,-8,1.64,2.63,✅ Excellent,win,1.63
2022-09-17,Lille vs Toulouse,2022_23,ligue1,Away,-1,2.54,4.28,✅ Excellent,loss,-1.0
2022-09-17,Montpellier vs Strasbourg,2022_23,ligue1,Home,3,2.2,2.51,✅ Good,win,1.51
2022-09-17,Montpellier vs Strasbourg,2022_23,ligue1,Draw,3,2.75,3.49,✅ Good,loss,-1.0
2022-09-18,Reims vs Monaco,2022_23,ligue1,Home,2,2.71,3.15,✅ Good,loss,-1.0
2022-09-18,Reims vs Monaco,2022_23,ligue1,Draw,2,3.0,3.55,✅ Good,loss,-1.0
2022-09-18,Brest vs Ajaccio,2022_23,ligue1,Away,-1,2.54,3.85,✅ Excellent,win,2.85
2022-09-18,Lyon vs Paris SG,2022_23,ligue1,Home,-10,2.5,4.57,✅ Excellent,loss,-1.0
2022-09-18,Nice vs Angers,2022_23,ligue1,Home,7,1.37,1.64,✅ Good,loss,-1.0
2022-09-18,Nice vs Angers,2022_23,ligue1,Away,7,5.12,5.35,✅ Fair,win,4.35
2022-09-18,Nantes vs Lens,2022_23,ligue1,Away,-11,2.0,2.25,✅ Good,loss,-1.0
2022-09-18,Marseille vs Rennes,2022_23,ligue1,Draw,1,3.59,3.59,✅ Fair,win,2.59
2022-09-30,Angers vs Marseille,2022_23,ligue1,Draw,-17,2.33,3.85,✅ Excellent,loss,-1.0
2022-10-01,Strasbourg vs Rennes,2022_23,ligue1,Draw,-9,2.9,3.5,✅ Good,loss,-1.0
2022-10-01,Strasbourg vs Rennes,2022_23,ligue1,Away,-9,2.23,2.35,✅ Fair,win,1.35
2022-10-02,Troyes vs Reims,2022_23,ligue1,Home,4,2.5,2.51,✅ Fair,loss,-1.0
2022-10-02,Auxerre vs Brest,2022_23,ligue1,Home,1,2.18,2.69,✅ Good,loss,-1.0
2022-10-02,Lens vs Lyon,2022_23,ligue1,Home,6,2.41,2.54,✅ Fair,win,1.54
2022-10-02,Lens vs Lyon,2022_23,ligue1,Draw,6,3.53,3.75,✅ Fair,loss,-1.0
2022-10-02,Monaco vs Nantes,2022_23,ligue1,Draw,3,2.75,4.44,✅ Excellent,loss,-1.0
2022-10-02,Monaco vs Nantes,2022_23,ligue1,Away,3,5.5,5.6,✅ Fair,loss,-1.0
2022-10-02,Toulouse vs Montpellier,2022_23,ligue1,Draw,-13,3.67,3.8,✅ Fair,loss,-1.0
2022-10-02,Toulouse vs Montpellier,2022_23,ligue1,Away,-13,1.83,3.82,✅ Excellent,loss,-1.0
2022-10-02,Lorient vs Lille,2022_23,ligue1,Home,7,1.37,2.86,✅ Excellent,win,1.86
2022-10-07,Lyon vs Toulouse,2022_23,ligue1,Draw,6,3.53,4.83,✅ Good,win,3.83
2022-10-07,Lyon vs Toulouse,2022_23,ligue1,Away,6,3.31,5.96,✅ Excellent,loss,-1.0
2022-10-08,Marseille vs Ajaccio,2022_23,ligue1,Away,17,7.0,9.77,✅ Good,win,8.77
2022-10-08,Reims vs Paris SG,2022_23,ligue1,Home,-11,4.5,7.17,✅ Excellent,loss,-1.0
2022-10-08,Reims vs Paris SG,2022_23,ligue1,Draw,-11,3.6,5.3,✅ Good,win,4.3
2022-10-09,Brest vs Lorient,2022_23,ligue1,Away,-15,1.25,3.05,✅ Excellent,win,2.05
2022-10-09,Montpellier vs Monaco,2022_23,ligue1,Home,-1,2.44,3.67,✅ Excellent,loss,-1.0
2022-10-09,Angers vs Strasbourg,2022_23,ligue1,Draw,-6,2.56,3.41,✅ Good,loss,-1.0
2022-10-09,Angers vs Strasbourg,2022_23,ligue1,Away,-6,2.56,2.68,✅ Fair,win,1.68
2022-10-09,Clermont vs Auxerre,2022_23,ligue1,Home,9,1.67,2.1,✅ Good,win,1.1
2022-10-09,Nice vs Troyes,2022_23,ligue1,Draw,-9,2.9,3.81,✅ Good,loss,-1.0
2022-10-09,Nice vs Troyes,2022_23,ligue1,Away,-9,2.23,4.76,✅ Excellent,loss,-1.0
2022-10-09,Rennes vs Nantes,2022_23,ligue1,Draw,13,2.8,4.52,✅ Excellent,loss,-1.0
2022-10-09,Rennes vs Nantes,2022_23,ligue1,Away,13,3.5,6.13,✅ Excellent,loss,-1.0
2022-10-09,Lille vs Lens,2022_23,ligue1,Away,-4,2.62,2.81,✅ Fair,loss,-1.0
2022-10-14,Strasbourg vs Lille,2022_23,ligue1,Home,-3,2.29,3.05,✅ Good,loss,-1.0
2022-10-15,Lens vs Montpellier,2022_23,ligue1,Away,8,3.5,7.12,✅ Excellent,loss,-1.0
2022-10-15,Lorient vs Reims,2022_23,ligue1,Home,10,1.7,2.27,✅ Excellent,loss,-1.0
2022-10-16,Monaco vs Clermont,2022_23,ligue1,Draw,6,3.53,5.01,✅ Good,win,4.01
2022-10-16,Monaco vs Clermont,2022_23,ligue1,Away,6,3.31,8.71,✅ Excellent,loss,-1.0
2022-10-16,Nantes vs Brest,2022_23,ligue1,Draw,-5,3.29,3.34,✅ Fair,loss,-1.0
2022-10-16,Paris SG vs Marseille,2022_23,ligue1,Draw,3,2.75,5.57,✅ Excellent,loss,-1.0
2022-10-16,Paris SG vs Marseille,2022_23,ligue1,Away,3,5.5,8.4,✅ Good,loss,-1.0
2022-10-16,Troyes vs Ajaccio,2022_23,ligue1,Away,6,3.31,3.63,✅ Fair,loss,-1.0
2022-10-16,Toulouse vs Angers,2022_23,ligue1,Draw,6,3.53,3.91,✅ Fair,loss,-1.0
2022-10-16,Toulouse vs Angers,2022_23,ligue1,Away,6,3.31,3.97,✅ Good,loss,-1.0
2022-10-16,Auxerre vs Nice,2022_23,ligue1,Away,-11,2.0,2.09,✅ Fair,loss,-1.0
2022-10-16,Rennes vs Lyon,2022_23,ligue1,Home,12,1.36,2.3,✅ Excellent,win,1.3
2022-10-21,Ajaccio vs Paris SG,2022_23,ligue1,Home,-9,4.83,10.74,✅ Excellent,loss,-1.0
2022-10-21,Ajaccio vs Paris SG,2022_23,ligue1,Draw,-9,2.9,5.47,✅ Excellent,loss,-1.0
2022-10-22,Montpellier vs Lyon,2022_23,ligue1,Home,-1,2.44,3.94,✅ Excellent,loss,-1.0
2022-10-22,Marseille vs Lens,2022_23,ligue1,Draw,2,3.0,3.49,✅ Fair,loss,-1.0
2022-10-22,Marseille vs Lens,2022_23,ligue1,Away,2,3.35,3.39,✅ Fair,win,2.39
2022-10-23,Angers vs Rennes,2022_23,ligue1,Away,-19,1.67,1.81,✅ Fair,win,0.81
2022-10-23,Clermont vs Brest,2022_23,ligue1,Home,9,1.67,2.33,✅ Excellent,loss,-1.0
2022-10-23,Reims vs Auxerre,2022_23,ligue1,Draw,6,3.53,3.68,✅ Fair,loss,-1.0
2022-10-23,Reims vs Auxerre,2022_23,ligue1,Away,6,3.31,4.26,✅ Good,loss,-1.0
2022-10-23,Toulouse vs Strasbourg,2022_23,ligue1,Draw,6,3.53,3.57,✅ Fair,win,2.57
2022-10-23,Troyes vs Lorient,2022_23,ligue1,Draw,-7,3.2,3.5,✅ Fair,win,2.5
2022-10-23,Troyes vs Lorient,2022_23,ligue1,Away,-7,2.0,2.94,✅ Excellent,loss,-1.0
2022-10-23,Nice vs Nantes,2022_23,ligue1,Draw,6,3.53,3.6,✅ Fair,win,2.6
2022-10-23,Nice vs Nantes,2022_23,ligue1,Away,6,3.31,4.31,✅ Good,loss,-1.0
2022-10-23,Lille vs Monaco,2022_23,ligue1,Home,-5,2.33,2.43,✅ Fair,win,1.43
2022-10-23,Lille vs Monaco,2022_23,ligue1,Draw,-5,3.29,3.66,✅ Fair,loss,-1.0
2022-10-28,Lens vs Toulouse,2022_23,ligue1,Away,0,4.64,5.44,✅ Fair,loss,-1.0
2022-10-29,Strasbourg vs Marseille,2022_23,ligue1,Draw,-6,2.56,3.46,✅ Good,win,2.46
2022-10-29,Paris SG vs Troyes,2022_23,ligue1,Away,7,5.12,25.33,✅ Excellent,loss,-1.0
2022-10-30,Nantes vs Clermont,2022_23,ligue1,Away,-3,3.43,3.56,✅ Fair,loss,-1.0
2022-10-30,Auxerre vs Ajaccio,2022_23,ligue1,Home,-5,2.33,2.57,✅ Fair,win,1.57
2022-10-30,Brest vs Reims,2022_23,ligue1,Home,-1,2.44,2.58,✅ Fair,loss,-1.0
2022-10-30,Brest vs Reims,2022_23,ligue1,Away,-1,2.54,2.71,✅ Fair,loss,-1.0
2022-10-30,Lorient vs Nice,2022_23,ligue1,Home,5,2.26,2.47,✅ Fair,loss,-1.0
2022-10-30,Lorient vs Nice,2022_23,ligue1,Draw,5,2.87,3.36,✅ Good,loss,-1.0
2022-10-30,Lyon vs Lille,2022_23,ligue1,Draw,-7,3.2,3.77,✅ Good,loss,-1.0
2022-10-30,Lyon vs Lille,2022_23,ligue1,Away,-7,2.0,3.39,✅ Excellent,loss,-1.0
2022-10-30,Monaco vs Angers,2022_23,ligue1,Home,12,1.36,1.39,✅ Fair,win,0.39
2022-10-30,Monaco vs Angers,2022_23,ligue1,Draw,12,5.0,5.11,✅ Fair,loss,-1.0
2022-11-04,Troyes vs Auxerre,2022_23,ligue1,Draw,3,2.75,3.55,✅ Good,win,2.55
2022-11-05,Ajaccio vs Strasbourg,2022_23,ligue1,Home,1,2.18,2.8,✅ Good,win,1.8
2022-11-05,Angers vs Lens,2022_23,ligue1,Home,-12,1.89,4.78,✅ Excellent,loss,-1.0
2022-11-06,Lille vs Rennes,2022_23,ligue1,Draw,-6,2.56,3.6,✅ Good,win,2.6
2022-11-06,Lille vs Rennes,2022_23,ligue1,Away,-6,2.56,2.77,✅ Fair,loss,-1.0
2022-11-06,Lorient vs Paris SG,2022_23,ligue1,Home,-4,2.75,10.06,✅ Excellent,loss,-1.0
2022-11-06,Lorient vs Paris SG,2022_23,ligue1,Draw,-4,3.93,6.36,✅ Excellent,loss,-1.0
2022-11-06,Nice vs Brest,2022_23,ligue1,Draw,3,2.75,3.72,✅ Good,loss,-1.0
2022-11-06,Clermont vs Montpellier,2022_23,ligue1,Home,7,1.37,2.4,✅ Excellent,loss,-1.0
2022-11-06,Marseille vs Lyon,2022_23,ligue1,Home,1,2.18,2.23,✅ Fair,win,1.23
2022-11-06,Toulouse vs Monaco,2022_23,ligue1,Home,-10,2.5,3.14,✅ Good,loss,-1.0
2022-11-06,Toulouse vs Monaco,2022_23,ligue1,Away,-10,1.88,2.14,✅ Good,win,1.14
2022-11-11,Lyon vs Nice,2022_23,ligue1,Draw,-3,3.69,3.87,✅ Fair,win,2.87
2022-11-11,Lyon vs Nice,2022_23,ligue1,Away,-3,3.43,4.48,✅ Good,loss,-1.0
2022-11-12,Lens vs Clermont,2022_23,ligue1,Draw,5,2.87,4.77,✅ Excellent,loss,-1.0
2022-11-12,Lens vs Clermont,2022_23,ligue1,Away,5,4.78,7.5,✅ Good,loss,-1.0
2022-11-12,Rennes vs Toulouse,2022_23,ligue1,Home,12,1.36,1.52,✅ Good,win,0.52
2022-11-13,Paris SG vs Auxerre,2022_23,ligue1,Draw,8,7.0,10.29,✅ Good,loss,-1.0
2022-11-13,Paris SG vs Auxerre,2022_23,ligue1,Away,8,3.5,21.97,✅ Excellent,loss,-1.0
2022-11-13,Monaco vs Marseille,2022_23,ligue1,Home,7,1.37,2.33,✅ Excellent,loss,-1.0
2022-11-13,Nantes vs Ajaccio,2022_23,ligue1,Away,-1,2.54,4.0,✅ Excellent,loss,-1.0
2022-11-13,Montpellier vs Reims,2022_23,ligue1,Away,-11,2.0,2.76,✅ Excellent,loss,-1.0
2022-11-13,Lille vs Angers,2022_23,ligue1,Draw,12,5.0,5.43,✅ Fair,loss,-1.0
2022-11-13,Strasbourg vs Lorient,2022_23,ligue1,Draw,-6,2.56,3.54,✅ Good,win,2.54
2022-11-13,Strasbourg vs Lorient,2022_23,ligue1,Away,-6,2.56,3.29,✅ Good,loss,-1.0
2022-11-13,Brest vs Troyes,2022_23,ligue1,Away,-1,2.54,3.41,✅ Good,loss,-1.0
2022-12-28,Ajaccio vs Angers,2022_23,ligue1,Away,6,3.31,3.93,✅ Good,loss,-1.0
2022-12-28,Troyes vs Nantes,2022_23,ligue1,Draw,-2,3.55,3.56,✅ Fair,win,2.56
2022-12-28,Troyes vs Nantes,2022_23,ligue1,Away,-2,2.6,2.85,✅ Fair,loss,-1.0
2022-12-28,Auxerre vs Monaco,2022_23,ligue1,Home,-10,2.5,4.39,✅ Excellent,loss,-1.0
2022-12-28,Clermont vs Lille,2022_23,ligue1,Draw,-7,3.2,3.8,✅ Good,loss,-1.0
2022-12-28,Brest vs Lyon,2022_23,ligue1,Home,-2,3.0,3.62,✅ Good,loss,-1.0
2022-12-28,Brest vs Lyon,2022_23,ligue1,Draw,-2,3.55,3.74,✅ Fair,loss,-1.0
2022-12-28,Paris SG vs Strasbourg,2022_23,ligue1,Draw,15,3.5,6.88,✅ Excellent,loss,-1.0
2022-12-28,Paris SG vs Strasbourg,2022_23,ligue1,Away,15,7.0,12.73,✅ Excellent,loss,-1.0
2022-12-29,Reims vs Rennes,2022_23,ligue1,Draw,-7,3.2,3.44,✅ Fair,loss,-1.0
2022-12-29,Reims vs Rennes,2022_23,ligue1,Away,-7,2.0,2.22,✅ Fair,loss,-1.0
2022-12-29,Marseille vs Toulouse,2022_23,ligue1,Draw,4,3.89,4.57,✅ Fair,loss,-1.0
2022-12-29,Marseille vs Toulouse,2022_23,ligue1,Away,4,2.92,6.1,✅ Excellent,loss,-1.0
2022-12-29,Lorient vs Montpellier,2022_23,ligue1,Draw,6,3.53,3.68,✅ Fair,loss,-1.0
2022-12-29,Lorient vs Montpellier,2022_23,ligue1,Away,6,3.31,3.56,✅ Fair,win,2.56
2022-12-29,Nice vs Lens,2022_23,ligue1,Home,-3,2.29,3.17,✅ Good,loss,-1.0
2023-01-01,Lyon vs Clermont,2022_23,ligue1,Home,7,1.37,1.5,✅ Good,loss,-1.0
2023-01-01,Lyon vs Clermont,2022_23,ligue1,Away,7,5.12,6.28,✅ Good,win,5.28
2023-01-01,Angers vs Lorient,2022_23,ligue1,Home,-3,2.29,2.75,✅ Good,loss,-1.0
2023-01-01,Nantes vs Auxerre,2022_23,ligue1,Home,8,1.75,1.92,✅ Fair,win,0.92
2023-01-01,Nantes vs Auxerre,2022_23,ligue1,Away,8,3.5,4.23,✅ Good,loss,-1.0
2023-01-01,Toulouse vs Ajaccio,2022_23,ligue1,Draw,-9,2.9,3.37,✅ Fair,loss,-1.0
2023-01-01,Toulouse vs Ajaccio,2022_23,ligue1,Away,-9,2.23,3.87,✅ Excellent,loss,-1.0
2023-01-01,Monaco vs Brest,2022_23,ligue1,Draw,6,3.53,4.67,✅ Good,loss,-1.0
2023-01-01,Monaco vs Brest,2022_23,ligue1,Away,6,3.31,5.94,✅ Excellent,loss,-1.0
2023-01-01,Lens vs Paris SG,2022_23,ligue1,Home,-5,2.33,3.16,✅ Good,win,2.16
2023-01-01,Lens vs Paris SG,2022_23,ligue1,Draw,-5,3.29,3.55,✅ Fair,loss,-1.0
2023-01-02,Montpellier vs Marseille,2022_23,ligue1,Draw,-8,3.83,3.97,✅ Fair,loss,-1.0
2023-01-02,Montpellier vs Marseille,2022_23,ligue1,Away,-8,1.64,1.78,✅ Fair,win,0.78
2023-01-02,Rennes vs Nice,2022_23,ligue1,Draw,2,3.0,3.82,✅ Good,loss,-1.0
2023-01-02,Rennes vs Nice,2022_23,ligue1,Away,2,3.35,4.19,✅ Good,loss,-1.0
2023-01-02,Strasbourg vs Troyes,2022_23,ligue1,Away,-4,2.62,4.2,✅ Excellent,win,3.2
2023-01-02,Lille vs Reims,2022_23,ligue1,Draw,2,3.0,4.04,✅ Good,win,3.04
2023-01-02,Lille vs Reims,2022_23,ligue1,Away,2,3.35,4.99,✅ Good,loss,-1.0
2023-01-11,Ajaccio vs Reims,2022_23,ligue1,Away,-7,2.0,2.46,✅ Good,win,1.46
2023-01-11,Auxerre vs Toulouse,2022_23,ligue1,Home,2,2.71,2.73,✅ Fair,loss,-1.0
2023-01-11,Auxerre vs Toulouse,2022_23,ligue1,Draw,2,3.0,3.4,✅ Fair,loss,-1.0
2023-01-11,Clermont vs Rennes,2022_23,ligue1,Away,-8,1.64,1.94,✅ Good,loss,-1.0
2023-01-11,Nantes vs Lyon,2022_23,ligue1,Home,-2,3.0,3.31,✅ Fair,loss,-1.0
2023-01-11,Lorient vs Monaco,2022_23,ligue1,Draw,-7,3.2,3.82,✅ Good,win,2.82
2023-01-11,Troyes vs Marseille,2022_23,ligue1,Draw,-8,3.83,4.05,✅ Fair,loss,-1.0
2023-01-11,Troyes vs Marseille,2022_23,ligue1,Away,-8,1.64,1.69,✅ Fair,win,0.69
2023-01-11,Strasbourg vs Lens,2022_23,ligue1,Home,-12,1.89,3.69,✅ Excellent,loss,-1.0
